"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Czechia","CZE","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","1.00351919058617","1.48310972990727","0.932627386214601","0.931849791376912","0.629519909383985","1.21088971365776","1.1720123451967","1.11804714432125","1.17075455130832","1.13947128532361","1.11988353211266","1.09795597196552","1.05911634393038","1.03405487384531","1.03232910651916","0.99000099000099","0.964692263168049","0.932632822457798","0.921220309837097","0.618265324147677","0.631861753291983","0.651912559053118","0.67855559723122","0.66108342324753","0.790755262071812","1.62323927110916","1.79236027843095","2.0023520673434","2.69330881092286","2.31926595438274","2.12840477409273","2.11198105138496","1.91267387944359","1.84150853323786","1.79419267432352","1.87319195734812","1.56100451210063","1.22216219460952","1.19438455507644","1.5964928732183","1.60989213607449","1.70613817527426","2.3544321458469","2.12230892168845","2.74038927084342","","","","","","",
"Germany","DEU","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","0.0702978766653398","0.120315035421696","0.136226879675969","0.436169214895413","0.969698451906381","1.45352737029368","1.73531126367562","2.05998430072827","3.20766197851994","4.26052998356882","4.72453695457151","6.49352633621493","8.02530350033682","10.9394366799162","15.5388503263238","16.9327982906428","14.2450696805822","14.5096971503545","15.237491461558","15.8567753056742","14.1506197195179","11.088496313099","8.82935384707408","8.46920156875904","7.54998181756761","5.37594129399109","5.71296613921079","6.21263905200512","6.05747666369956","6.92056110815092","7.3879302474208","6.73856811726195","6.1627741384221","6.61719813124537","7.66386458620919","8.10414140769574","8.71959047814473","9.07427040698088","9.74519121973297","9.96534218932395","9.17242837398417","10.0414857893127","9.36689154125584","10.5824523734971","10.4888685250489","12.0227346541085","12.1318346472124","12.5607775741995","14.2316907847032","13.919107202788","14.4197975367988","14.3651149156495","12.4418407036513","10.859869340938","10.0122520251215","9.83155139032119","","","","","","",
"Djibouti","DJI","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.00878396925611","1.80944027547672","1.24114076435281","2.28001425008906","3.01748571926918","2.67107997844662","2.26843617457929","3.51681957186544","4.67710602225231","5.61880822120361","9.88900375428478","10.5987085215184","15.299559968408","19.7699024639408","23.2682425488181","24.3363936426927","24.5779108908267","24.4101102145748","21.1406053782531","24.5845286378475","24.2233625779396","20.611256056653","17.8985654695289","19.3412715752676","18.3354863535168","20.3437805568422","16.5800902665418","13.6542783622683","9.83507469130472","6.49080288342033","6.2735343904377","","","","","","",
"Dominican Republic","DOM","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.43726975741989","5.06266490765172","6.32252305861351","9.61458765022793","13.2982619697676","13.591138232953","14.2319704713231","21.077423207059","20.9334078073605","22.6966422679215","22.1436728478982","22.5965349337561","22.0295822723086","","","","","","",
"Algeria","DZA","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","38.8515029161059","50.5336617405583","54.9536707056308","67.1121251629726","66.0055096418733","67.7449822904368","70.1682484900777","76.0583941605839","83.1544563695754","84.1499368243717","83.4684352738885","82.2903363133248","85.9757291055001","85.4408871400465","85.400032589213","88.8452353439643","87.4312215060525","90.7632822569096","91.1772383189768","93.734475906607","93.9925050446815","94.6789893907908","94.9520964252601","95.3980787607504","95.6987065686026","95.7441657790259","95.8040656835838","95.6280629352592","96.4454497717817","96.745631984889","96.8300469483568","97.6345486111111","96.7806296709614","96.9984","96.24944714728","97.2520297507523","97.2577696526508","97.3282632468436","97.6286330225189","97.5116980802029","96.9350304544745","97.0712755022039","97.9428953080648","98.6115002646244","98.357510392744","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","0.0151392501990339","0.0193045510681703","0.0247982237523657","0.0230407682031241","0.0426506436883486","0.0365602937223388","0.0379338254353741","0.0586250050823393","0.0729705331626096","0.267622681737977","0.62523306969202","1.46558567872346","1.67563250005576","2.12743799978531","2.83832384997117","2.8202337044472","3.64899307946441","3.83874762542769","3.8841115694683","3.50614553973309","3.72210798488494","4.14795405139386","5.1858924281909","6.50529615380933","7.22016003644103","7.72295180967709","8.79809335439577","8.82827372202226","8.99356632139743","8.80088174253106","8.68846104795012","8.55131093512004","8.40036964980079","7.72074779416266","7.46353072551254","7.1078274671667","6.88250623549542","6.89557364656835","7.57140892888419","7.68251821850613","6.66138534386281","6.71718690580556","6.53083109576291","6.67019881537635","7.11610911380962","","","","","","",
"Early-demographic dividend","EAR","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","8.08440592115239","7.80251257788619","7.86499244823055","7.80886983643427","7.76470740617834","7.55524176955766","8.36066350050791","8.27966883435828","9.6074374037924","11.3456427139999","10.786269300995","11.8663099031788","11.556001066229","12.2538462900279","12.3035939535449","12.4271434922399","12.9831915908783","13.7040560737064","14.8765385703385","20.5165794848516","20.8601363431681","20.6648884732367","21.2028301490661","21.968425403439","22.551751858613","22.5368102026089","22.7400800991108","23.7524220108178","25.3163146444538","25.6485447751644","27.258241282486","28.8304339221527","30.8583419894694","31.4273788798946","31.3835739858712","31.1348630176904","32.4163711788808","33.0221784223117","33.8477690950806","33.8995803513582","32.275468462217","31.2694391474314","30.9364613844558","31.6979081868334","32.510075501333","","","","","","",
"East Asia & Pacific","EAS","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","1.13219573619773","1.07430117018438","1.69298666237231","2.36730712739643","2.69581275305449","3.2763934679158","4.48332544720354","5.90482782840854","7.05650141883612","7.75719421725608","7.71320621767441","8.13520288545038","8.5268454704633","10.7198361407465","10.8257484260566","10.6256472571323","11.0654556773786","10.919864632165","10.8850805017177","10.9846706922239","11.1166296087878","11.0789495108091","11.3017294071414","11.9879541589021","12.1068002493301","12.7139496835752","13.6678991409324","13.7682758952782","14.2743128066059","13.833614294362","13.8463602552284","14.2006942074242","14.002358339696","13.4338440933481","12.5970951503348","12.6735285638234","12.8135941787556","12.768728049274","13.0221834858977","13.4390997480339","13.5047571275862","13.5666743219447","13.488174067988","13.6366442566261","13.5184137902872","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.5179388233286","37.4393940824524","37.0629362713237","36.4022974078101","34.1080767772043","33.7045302245673","34.788005985188","35.0479335655987","34.323468296595","35.7691938260624","36.4024563915166","37.2075209333054","37.7012351424327","38.7552230283164","39.2831495671108","39.9063652447606","39.4565159318081","41.110243935786","40.9235478780647","40.4906148044821","41.6128851133541","41.2251781783683","41.271060012962","41.6103862732357","42.9491207842389","41.4284220050102","","","","","","",
"Europe & Central Asia","ECS","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","4.04490598386719","4.67175157818231","5.08188832277753","6.04285569007443","6.2896332347392","5.98955470761834","5.53041951133457","5.14716484202131","4.96947896043753","4.5969109545024","4.28365417235727","4.19922448055291","4.25442716535891","4.3616474185653","3.79159491287511","3.79820481063641","3.8815700714766","3.82073278378696","4.28736441694368","19.3213084959049","18.8904469959107","18.2170921777815","18.176745188359","17.4649980253156","17.4541340419084","18.5037531117391","19.5223277788554","19.6439970153489","21.3802790214368","21.7834346152318","22.1513187401261","22.8279916852693","23.9140992893796","24.8646541559475","25.9581228372916","26.1322934681701","27.6337364610917","28.537514739183","28.1139787570374","28.6599181028818","27.8104491698129","25.5255961091347","24.4458443680564","24.3037859812488","24.3204282213979","","","","","","",
"Ecuador","ECU","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.14602960969044","8.1240256365841","9.61628087618456","11.34516765286","12.2060390763766","12.2709504031273","9.34261571982782","10.6575475254456","11.2307140294223","9.42367601246106","10.2289140806233","12.8756287347921","13.3418356851936","12.6674409601239","","","","","","",
"Egypt, Arab Rep.","EGY","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","20.5026664554623","22.238385734397","23.0200212615167","26.9716758761931","29.2092671004165","31.7502702015386","31.6459478842936","33.9331483683446","34.0298130368873","33.5206127398017","44.8007383566831","49.3994943109987","52.5570296422786","59.2894802912378","61.3439071880578","58.9519230769231","58.708741385564","56.4575203669474","50.9354254677127","61.8745893860866","53.7424977285234","65.97824259744","67.221661621258","71.5421871552693","73.9444614458188","74.3085840463704","74.3507759494658","74.4807358805712","72.8594322344322","74.3661870503597","76.476198261533","79.6932772575378","75.9597395339796","73.4947932163047","71.6620443173695","70.7287184644213","","","","","","",
"Euro area","EMU","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","2.19426873423238","2.44478622977726","2.53945409149749","2.28416145478852","2.11847236193908","1.93240805886618","2.47448954892208","2.90097248541889","4.01894427462679","5.24453382761014","6.57130042079699","8.06310628714587","9.51267681324289","11.1753519915947","13.0509035076021","13.8820228606816","12.9069168862535","12.1960895185821","11.4230093898398","11.1341768577462","9.4485375420016","8.05292953591758","7.76575179366434","8.06751785188578","8.4437138512285","7.35167109083405","7.36838658836934","7.58483938080359","7.23198499552286","8.0401985738768","8.83933039922032","8.48931177580771","7.97876598415006","8.38666654681675","8.95730535844662","9.35591688328976","10.1623657825758","11.4892780057008","12.2801669476123","13.9568723408249","14.3457420199868","14.9767382843569","15.4028657157187","16.9185169102415","18.2164694361415","20.5138034653069","21.1551924576903","22.3145393819931","23.9386776620953","23.4019575829052","23.1874473156534","22.3828460504807","19.3762419807243","16.6740038663852","14.8040893922793","16.1911744074616","","","","","","",
"Eritrea","ERI","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",
"Spain","ESP","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","0","0","0","0","0","0","0","0","0","0.0192174648320394","0.00532831287853223","0.181862466509702","0.284178752852831","1.00581549035157","0.553224436785054","0.735706107335136","1.75696117429548","0.99040878637163","0.853613869444897","1.46127618119825","2.66694743009906","3.32739372340812","3.40070128451359","3.02223994175666","1.74758267996545","2.0013214771886","1.65174532863337","1.12815408050918","0.984962188997287","0.949728260869565","0.997976270782905","0.879488720444074","1.09189534141672","0.76943366851305","2.00681159960721","2.26454745283703","3.90332535402186","9.60839981601611","8.38297344254157","9.25878243464489","9.13358168757157","10.0220108380852","13.4988350137756","15.2996545063794","20.0468458568888","27.2974140164798","30.6412433774722","31.4071408929926","38.8445484889606","36.9158766432886","31.7950522928399","29.3304703069635","24.9396139374434","20.4430705821741","17.1933704068755","18.8983124064048","","","","","","",
"Estonia","EST","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.57010651300856","6.63840842277979","2.42583044543995","1.42590764505868","2.40384615384615","3.03692626251007","3.22970449302428","2.79887177261879","3.12169933106443","2.76971456216739","7.00105720662516","7.06118118590121","6.20382314999414","4.96111822029727","4.7263198757764","5.33072023517883","5.53842992190711","2.8219852337982","3.99773178338531","1.2302084519877","2.3372415921012","1.93903668657411","1.05289546252194","0.670433145009416","0.554394986340993","0.595180954209465","","","","","","",
"Ethiopia","ETH","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",
"European Union","EUU","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","1.64960384990323","1.90290179781253","1.9979340611953","1.81610971732847","1.69738909690441","1.58940464478103","1.98572299984982","2.3235216960025","3.2940806441039","4.35084842566378","5.39260499708788","8.44552474400558","9.36854375308613","10.5792895648501","11.9244947488741","12.5705959525256","11.9070699916178","11.0343398935577","10.289067988821","10.0228778032085","9.19695114448003","8.61949375391017","8.42244563972882","8.54450705341622","8.64360876161079","7.48414021183349","7.47714970742376","7.45793193066995","7.30919381296042","7.97683774347059","8.30309072252025","7.94028850838728","7.55776241038302","7.83795135653064","8.2514111725103","8.56128905929666","9.31898380704804","10.091897361973","10.8450200662159","12.2508538084737","12.5972348423094","13.0851304295155","13.6754783438205","14.9685392081521","16.0283878204672","17.8098666318515","18.4523993583181","19.4015992339258","20.66686708881","20.0769488158732","19.9354823870367","19.1227474631741","16.6328046684806","14.3630149200087","12.6307477395013","13.8291180509209","","","","","","",
"Fragile and conflict affected situations","FCS","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","20.1749593388311","18.529804845165","18.102777417713","17.0792044156108","16.7714856387716","17.4529296259269","16.640181227943","16.866599110762","16.0244511191194","14.3336808959454","13.6896713900262","13.879781468744","14.5394335496968","15.2681513244165","15.163498221901","15.0158379497513","14.2365855410275","15.5386619767454","15.2374407149939","23.0086090700418","23.0035798560501","19.5417679172437","19.9507264422171","19.9046042624292","22.2289567408868","21.7121093945995","22.0801917790761","20.9529457749881","19.7125488816859","19.0519387250864","23.137394036135","22.687983096843","21.9413434523438","21.2009695151851","22.8637601495492","25.0406918370313","24.8962222166897","25.6929790863926","26.6203080669923","28.4026476749706","28.0064783622476","28.8682865104215","28.5914329158961","28.9846534630689","29.3779106284542","","","","","","",
"Finland","FIN","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.17621512069777","3.23640670971686","3.95487950777645","4.64982778415614","4.7436471510131","4.22240909206737","4.2187154882568","2.46156102569117","2.34122647237401","1.78211721212408","1.84379623291452","2.89242899670126","3.71858888482929","4.00734054904311","4.8851108058948","7.30438337328354","8.56060466741453","8.54344152036698","8.97184928540494","9.09314166898607","9.79719949414149","10.3599593972047","12.2699032764909","9.95142824100844","12.5742870580187","13.7307974718171","14.4778209671888","15.6942244180114","15.50930558335","16.4219813580628","14.8488554953696","15.9119888923522","14.9710856254252","12.9940304018709","14.2434652340118","13.5883667041308","13.9561692738677","12.8488047781663","9.55248469699337","9.52608164811878","8.10790965430141","7.57321748764523","","","","","","",
"Fiji","FJI","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","5.31581822299791","6.71223273746933","6.90501870252656","5.83459787556904","4.31836825634741","3.17005597542359","3.60066057231552","3.62147733689236","4.38690418248483","4.75705557171952","4.49728242361499","4.75331891767031","5.43571591287434","5.52852477699608","5.69128752401698","6.59708355370384","5.15843522445193","4.56212877167973","2.97640894116607","3.61044458953129","2.72280690845213","2.08975800892501","1.92230346036169","1.66983230577027","1.21430763079841","0.920438821324521","0.790408599645564","0.647111640040166","0.618606367494209","0.736988704793152","0.725553033444471","0.676244209631276","0.692374747560384","0.744377775979764","0.763812361328549","0.781757366129141","0.809568701390526","0.978092719197565","0.980747773357568","1.47744691953948","2.15140960865796","2.77762495277707","3.31791991040948","3.44930757394426","3.70118337993002","4.03861977206281","3.82135180320038","3.9000500211082","3.84738450286743","3.86365734939123","4.21028381048584","4.80880700966075","3.89558211417827","3.02813374992066","2.29146240255818","3.51272595626573","","","","","","",
"Faroe Islands","FRO","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.5296803652968","16.359918200409","16.8527918781726","17.1198388721047","17.2172172172172","22.5140712945591","22.1246707638279","20.0164744645799","19.3471337579618","18.7639612807148","18.5240963855422","17.8707224334601","22.316986496091","22.2672064777328","22.6205997392438","20.7792207792208","20.7115628970775","19.8198198198198","19.4925028835063","27.2228320526893","34.7161572052402","42.015503875969","46.8887800097991","43.7615526802218","40.2671755725191","47.0970970970971","46.0489181561618","","","","","","",
"United Kingdom","GBR","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","0","0","0","0","0","0","0","0.00722724381829745","0.0480646132146242","0.142916591355228","0.331432902981283","0.95520730696445","2.50640301103259","0.972091899115698","3.84762226415371","3.37900217881015","2.63005895836588","2.09313882085685","1.4630212733277","1.03032027993102","0.746996349504173","0.533796896966718","0.549551671844403","0.593685020339881","0.950798156892395","0.982630912835616","0.582251841459137","1.50243333200727","1.5579046215446","1.58279363556408","1.57290994634231","1.81234285145261","3.94024036624852","10.5821273685356","16.3858668898297","19.1702582641832","24.0718209743124","31.7781659888883","32.6241625793801","39.1244353182752","39.553121869783","37.1121537367144","39.5938584744992","37.6471688952724","40.1415361967706","38.601407090075","35.7949317540604","42.1896272244008","45.7913884052699","44.6293064858968","46.3255460026739","40.1738972720003","27.7219581709441","26.9615413828898","30.0915915333753","29.7402157238164","","","","","","",
"Georgia","GEO","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.622267560478","17.9418103448276","36.6415635646405","30.9995217599235","34.1436865021771","15.1827324012754","10.3381104772506","10.107496858858","12.7362794941989","12.6382923337238","17.3760775862069","19.7491711114315","6.33870745487116","8.43575418994413","12.0306181398036","13.2792073758084","26.7325373953616","17.8828612578012","15.1307228203005","12.9352652488899","7.1612011062821","22.5328624681185","25.4976792160908","17.7751267521622","19.6316652203259","21.9606757130989","","","","","","",
"Ghana","GHA","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.223264121455682","10.779974427068","24.3392857142857","12.0841650033267","10.4032320721001","18.1979480058628","38.847793925681","","","","","","",
"Gibraltar","GIB","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",
"Guinea","GIN","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.227563646707439","0.209399720800372","0.283456968819733","0.327389652148495","0.264557872034508","0.2601908065915","0.212222968435191","0.2202585415738","0.19811297392338","0.181602460107993","0.183914550470397","0.769195232375497","3.70939800779558","7.90970746026926","11.0809546092653","11.5551284949883","13.0892575771619","13.8070978326569","15.2874364511247","13.7496424184293","17.6307349739943","21.964248696401","21.9306332655137","18.0426883163649","17.1352868373804","23.5550598255932","21.9858156028369","19.014602374199","13.4596666865304","17.540812782216","","","","","","",
"Grenada","GRD","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",
"Guam","GUM","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","10.3338719682722","10.4759541457562","10.6247927283143","10.7659510212786","10.7827466034661","10.2015834009829","10.8010111299821","10.8043713849135","11.5953799030095","11.8836746776741","12.6078843380072","13.1910789029561","12.8438066661904","11.8831660624658","12.0156227169103","11.6633654875489","11.0357577123674","10.9307072571981","10.7252018656999","11.2434027374199","11.4322807797154","11.1754550093187","10.596907698514","10.0222890806727","10.7488078274351","10.1610841762313","9.47494952384268","9.82463182718299","9.28127544125969","10.6290899633068","10.926259611632","10.9774938349139","11.394012370592","11.9078097540221","12.8626825512036","13.3309554828203","13.2218224220943","14.2408689076597","15.0017086405494","15.9439602021237","16.379636539786","17.3201107843114","18.0430546942266","18.1140066105414","19.0790410649947","19.6943123937868","20.7581743656789","22.0236168889451","22.6211095940585","23.3726849297105","24.2965668692679","25.0535885228893","26.2812326317515","25.3977209743201","25.3687837304771","27.6832841743946","","","","","","",
"Hong Kong SAR, China","HKG","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.257916606963748","16.0185640953519","39.2226636724823","33.8415507527772","42.9215540036613","39.0667390124797","38.1351751356685","35.7579996502885","21.7691289532231","30.4427448023268","29.3100309484799","30.7817800450579","26.4838775929349","31.5312944149076","28.8960033047609","37.5048844660953","28.4647642426102","27.3298321491093","24.5313856683181","22.9797789972187","33.7891138574809","","","","","","",
"Honduras","HND","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","0.195985049519584","0.204620491437618","0.241931032004813","0.292668802047625","0.369054564144802","0.422449493105327","0.616235006891956","0.753119357714787","0.876760528971663","0.813621236552628","0.881933248237995","0.824649819487984","0.978822997495371","0.993439458779844","0.998062542904439","1.11745902495382","1.34163068883295","1.44856995919417","1.71441394236154","1.88901998348145","1.75322650448626","2.00552075150881","2.1258952267292","2.88248911824216","3.57959052507708","5.4145474119981","6.23222791299538","6.62917089846615","6.85540631829676","6.3759587587032","5.8258039812895","6.39191383169565","6.72859189941928","7.16732435470688","8.51768941936612","8.02644849331121","8.01531059640955","8.20956657266858","8.36732386667556","10.1849313653153","11.1721675019707","10.8706379530494","11.2837115778188","12.2054847605943","14.0257607814129","","","","","","",
"Croatia","HRV","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.0518649304789","8.25411027849234","15.3560997528645","19.0296946884149","20.8936509745811","9.51918930573523","11.7157433097646","11.438898114682","11.6815086432687","9.50913154041766","13.9483263784072","14.2432072664631","19.8898071625344","15.6231049120679","17.6944664316039","13.8929309948687","15.9250947922309","24.4240733359904","19.2394961270636","16.5370231862378","17.2546634225466","23.310209889719","23.7043330501274","14.4905714490571","7.45757665972016","10.6513614522157","","","","","","",
"Haiti","HTI","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",
"Hungary","HUN","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","5.90498344815246","6.85439676249895","9.58366693354684","15.1501330292664","17.7908877674319","14.5028194196122","11.7713752167534","12.3935551062917","16.2217309981296","15.8914932841717","18.9185228604924","24.875283446712","24.5534569694898","25.0362134439964","30.2092254985929","35.2069023286983","36.7901234567901","36.2663975782038","31.6789453276464","24.7424248184618","22.2309299895507","23.0223774230331","17.1030959023833","15.6672253959566","18.0048003786214","15.730060486707","16.7740212929279","13.2681079375099","12.4077168464226","14.4233925108161","15.321300487977","18.1618694784839","16.2301889990677","19.6800215111589","20.6703319940791","18.7604785314427","24.3333791020184","29.6982603645214","34.8015814907014","34.7662276017563","34.6207629488757","36.6992944588527","38.1181181181181","37.9163023110556","29.0241728862649","31.0347595729309","29.8120436436325","27.1430633751985","18.2907506436918","14.4256940664126","16.8347505108431","","","","","","",
